ds,yhat
2018-01-14,-113.74753130530408
2018-01-15,-106.91931244163518
2018-01-16,-101.39618872890625
2018-01-17,-82.52184339832496
2018-01-18,-95.86876529285314
2018-01-19,-93.4839009284334
2018-01-20,-90.05905732999219
2018-01-21,-87.30969244157131
2018-01-22,-82.92475895139364
2018-01-23,-80.91861791551585
2018-01-24,-66.50308821925515
2018-01-25,-85.0905657935862
2018-01-26,-88.54469598342692
2018-01-27,-91.35651209497641
2018-01-28,-95.02949919714032
2018-01-29,-97.03605504965375
2018-01-30,-101.1761602499291
2018-01-31,-92.45611526310566
2018-02-01,-116.09807212301993
2018-02-02,-123.79664659285015
2018-02-03,-129.9003407067703
2018-02-04,-135.80107172423317
2018-02-05,-138.89414131238084
2018-02-06,-142.93934815687763
2018-02-07,-132.94102522829783
2018-02-08,-154.15768781090608
2018-02-09,-158.35757242046841
2018-02-10,-159.99782705456985
2018-02-11,-160.6107145957587
2018-02-12,-157.75926225896572
2018-02-13,-155.39318966452416
2018-02-14,-138.72305255710282
2018-02-15,-153.22346580921592
2018-02-16,-150.88187976071745
2018-02-17,-146.37087484299164
2018-02-18,-141.4275452477158
2018-02-19,-133.8026116369942
2018-02-20,-127.6102945299155
2018-02-21,-108.19707041845737
2018-02-22,-121.14033971617627
2018-02-23,-118.49362143217746
2018-02-24,-114.95635177572822
2018-02-25,-112.25193728698508
2018-02-26,-108.07674794451702
2018-02-27,-106.4510913013282
2018-02-28,-92.59026284627316
2018-03-01,-111.9066393093564
2018-03-02,-116.25933379567977
2018-03-03,-120.12936286483406
2018-03-04,-125.00382217655834
2018-03-05,-128.33157937251173
2018-03-06,-133.8813311343305
2018-03-07,-126.61991381164182
2018-03-08,-151.72162290812665
2018-03-09,-160.82484948779836
2018-03-10,-168.21377960089015
2018-03-11,-175.2084621434164
2018-03-12,-179.125581032755
2018-03-13,-183.64062934568594
2018-03-14,-173.66925337687383
2018-03-15,-194.37843187681588
2018-03-16,-197.44374252189502
2018-03-17,-197.2304413378176
2018-03-18,-195.1816763032453
2018-03-19,-188.77622251650604
2018-03-20,-181.88652220885163
2018-03-21,-159.65491478126205
2018-03-22,-167.4988674571504
2018-03-23,-157.3616277559519
2018-03-24,-143.88621150858836
2018-03-25,-128.79624896399773
2018-03-26,-109.84628513000757
2018-03-27,-91.17252773260307
2018-03-28,-58.16213330309529
2018-03-29,-56.452036596512244
2018-03-30,-38.173922826189795
2018-03-31,-18.12341326007683
2018-04-01,1.8628823508356334
2018-04-02,23.959749053446586
2018-04-03,44.00412337535269
2018-04-04,76.6260982115034
2018-04-05,76.24917107683528
2018-04-06,90.84317144556479
2018-04-07,105.75186544253717
2018-04-08,119.311684615625
2018-04-09,133.89900978456487
2018-04-10,145.57510043037053
2018-04-11,169.21071687452795
2018-04-12,159.4796173484313
2018-04-13,164.60456152159344
2018-04-14,170.17801769774064
2018-04-15,174.77421659464625
2018-04-16,180.9901703868678
2018-04-17,185.0849212199953
2018-04-18,202.09922125239282
2018-04-19,186.84495781165626
2018-04-20,187.64805973336627
2018-04-21,190.16715677849913
2018-04-22,193.00467800276616
2018-04-23,198.74801803696718
2018-04-24,203.61001311999615
2018-04-25,222.55087495067642
2018-04-26,210.27081228007592
2018-04-27,214.95696581516722
2018-04-28,222.10679461415205
2018-04-29,230.14444720465303
2018-04-30,241.4675796393197
2018-05-01,252.0936866942758
2018-05-02,276.78791518004556
2018-05-03,270.0614122217688
2018-05-04,279.9236644231079
2018-05-05,291.71080894769614
2018-05-06,303.70630978709465
2018-05-07,318.1913427484603
2018-05-08,331.0938613767636
2018-05-09,357.1182460930245
2018-05-10,350.7445517606044
2018-05-11,359.98080181833075
2018-05-12,370.19033199041576
2018-05-13,379.71062752906835
2018-05-14,390.90107498107403
2018-05-15,399.7887021638409
2018-05-16,421.1939306168317
2018-05-17,409.72549412119577
2018-05-18,413.5281215946489
2018-05-19,418.1051443794625
2018-05-20,421.93263059210057
2018-05-21,427.5026227888734
2018-05-22,430.9646994354672
2018-05-23,447.248018074515
2018-05-24,431.0531099785376
2018-05-25,430.59711967725843
2018-05-26,431.43472037112195
2018-05-27,432.0713526189754
2018-05-28,435.0063796848734
2018-05-29,436.3753691505376
2018-05-30,451.07362030152
2018-05-31,433.75014258158006
2018-06-01,432.5556901646397
2018-06-02,432.9669745101666
2018-06-03,433.40357606923385
2018-06-04,436.2750095251014
2018-06-05,437.62700512285664
2018-06-06,452.2689754981588
2018-06-07,434.7717252818445
2018-06-08,433.2188676644809
2018-06-09,433.0339409446133
2018-06-10,432.5996338931639
2018-06-11,434.3064824719705
2018-06-12,434.20003242082
2018-06-13,447.1083954500425
2018-06-14,427.6392427145958
2018-06-15,423.9297150160147
2018-06-16,421.4712867242441
2018-06-17,418.7260638155733
2018-06-18,418.17197568568747
2018-06-19,415.94597502287445
2018-06-20,426.96731220362676
2018-06-21,405.930081190971
2018-06-22,401.0486793496775
2018-06-23,397.8783854832967
2018-06-24,394.927702605488
2018-06-25,394.7000844204881
2018-06-26,393.33430683377014
2018-06-27,405.72568052540225
2018-06-28,386.51740895336496
2018-06-29,383.8458153072338
2018-06-30,383.1616942066585
2018-07-01,382.8444540730689
