fecha,UI,abierto/cerrado
2012-04-12,1746.945,1
2012-04-13,316.591,1
2012-04-14,1922.52,1
2012-04-15,3094.58275,1
2012-04-16,236.675,1
2012-04-17,146.02175,1
2012-04-18,-284.84825,1
2012-04-19,-79.18925,1
2012-04-20,-312.775,1
2012-04-21,226.87499999999997,1
2012-04-22,-524.04425,1
2012-04-23,15.765250000000009,1
2012-04-24,-5942.1875,1
2012-04-25,-4747.35,1
2012-04-26,-3887.0750000000003,1
2012-04-27,-52.89025,1
2012-04-28,269.20825,1
2012-04-29,416.42499999999995,1
2012-04-30,-2403.27,1
2012-05-01,-7698.3,1
2012-05-02,-2930.875,1
2012-05-03,-2162.4975,1
2012-05-04,-533.1195,1
2012-05-05,-239.14,1
2012-05-06,-2942.35,1
2012-05-07,-3924.5,1
2012-05-08,-3105.75,1
2012-05-09,-5952.900000000001,1
2012-05-10,-457.13,1
2012-05-11,331.1283625,1
2012-05-12,1025.2350000000001,1
2012-05-13,144.4945,1
2012-05-14,5233.1875,1
2012-05-15,3537.7574999999997,1
2012-05-16,-453.065,1
2012-05-17,60.622775000000004,1
2012-05-18,178.64125,1
2012-05-19,882.29475,1
2012-05-20,959.515,1
2012-05-21,-426.7,1
2012-05-22,-539.07375,1
2012-05-23,792.3525,1
2012-05-24,1143.66,1
2012-05-25,-1500.9625,1
2012-05-26,-2313.775,1
2012-05-27,-406.00600000000003,1
2012-05-28,-513.626,1
2012-05-29,351.51825,1
2012-05-30,3094.875,1
2012-05-31,245.03250000000003,1
2012-06-01,126.18475,1
2012-06-02,495.53706175,1
2012-06-03,7.5867499999999986,1
2012-06-04,-1046.41525,1
2012-06-05,-1092.7815,1
2012-06-06,-2686.3450000000003,1
2012-06-07,-82.88,1
2012-06-08,-2302.751,1
2012-06-09,-631.70625,1
2012-06-10,-415.255,1
2012-06-11,339.44875,1
2012-06-12,537.1619999999999,1
2012-06-13,-1884.5975,1
2012-06-14,-2190.175,1
2012-06-15,-5276.0175,1
2012-06-16,-45.47839999999999,1
2012-06-17,2955.2,1
2012-06-18,5032.825,1
2012-06-19,1138.71025,1
2012-06-20,-928.6624999999999,1
2012-06-21,152.45149999999998,1
2012-06-22,3193.525,1
2012-06-23,543.031625,1
2012-06-24,1057.455,1
2012-06-25,3808.465,1
2012-06-26,-0.27199999999999136,1
2012-06-27,-159.078,1
2012-06-28,-942.3489025,1
2012-06-29,-966.99075,1
2012-06-30,180.82799999999997,1
2012-07-01,205.54399999999998,1
2012-07-02,-197.57,1
2012-07-03,-193.38425,1
2012-07-04,95.67824999999999,1
2012-07-05,-408.18224999999995,1
2012-07-06,-862.5899999999999,1
2012-07-07,-140.14249999999998,1
2012-07-08,216.4195,1
2012-07-09,1280.6575,1
2012-07-10,2157.4525,1
2012-07-11,1332.73,1
2012-07-12,-2395.9575,1
2012-07-13,-94.92875000000001,1
2012-07-14,-89.873425,1
2012-07-15,4031.2749999999996,1
2012-07-16,2729.3650000000002,1
2012-07-17,2616.15,1
2012-07-18,2818.8675,1
2012-07-19,2822.4325,1
2012-07-20,2198.975,1
2012-07-21,1960.2,1
2012-07-22,7617.45,1
2012-07-23,3493.4275000000002,1
2012-07-24,80.45224999999999,1
2012-07-25,773.1025,1
2012-07-26,173.09525000000002,1
2012-07-27,4457.4,1
2012-07-28,4388.325,1
2012-07-29,1787.5175,1
2012-07-30,3650.65,1
2012-07-31,-2073.78125,1
2012-08-01,-6.368500000000004,1
2012-08-02,66.587715,1
2012-08-03,-85.65125,1
2012-08-04,84.66925,1
2012-08-05,-53.1982,1
2012-08-06,235.42925,1
2012-08-07,1073.885,1
2012-08-08,717.015,0
2012-08-09,570.995,0
