,fecha,abierto/cerrado,ao
3420,2023-05-29,1,0.0
3421,2023-05-30,1,0.0
3422,2023-05-31,1,0.0
3423,2023-06-01,1,0.0
3424,2023-06-02,1,0.0
3425,2023-06-03,1,0.0
3426,2023-06-04,1,0.0
3427,2023-06-05,1,0.0
3428,2023-06-06,1,0.0
3429,2023-06-07,1,0.0
3430,2023-06-08,1,0.0
3431,2023-06-09,1,0.0
3432,2023-06-10,1,0.0
3433,2023-06-11,1,0.0
3434,2023-06-12,1,0.0
3435,2023-06-13,1,0.0
3436,2023-06-14,1,495.0
3437,2023-06-15,1,495.0
3438,2023-06-16,1,495.0
3439,2023-06-17,1,495.0
3440,2023-06-18,1,495.0
3441,2023-06-19,1,495.0
3442,2023-06-20,1,495.0
3443,2023-06-21,1,204.3
3444,2023-06-22,1,204.3
3445,2023-06-23,1,204.3
3446,2023-06-24,1,204.3
3447,2023-06-25,1,204.3
3448,2023-06-26,1,204.3
3449,2023-06-27,1,106.6
3450,2023-06-28,1,106.6
3451,2023-06-29,1,106.6
3452,2023-06-30,0,24.866666666666664
3453,2023-07-01,0,24.866666666666664
3454,2023-07-02,0,24.866666666666664
3455,2023-07-03,0,0.0
3456,2023-07-04,0,0.0
3457,2023-07-05,0,0.0
3458,2023-07-06,0,0.0
3459,2023-07-07,0,0.0
3460,2023-07-08,0,0.0
3461,2023-07-09,0,0.0
3462,2023-07-10,0,0.0
3463,2023-07-11,0,0.0
3464,2023-07-12,0,0.0
3465,2023-07-13,0,0.0
3466,2023-07-14,0,0.0
3467,2023-07-15,0,0.0
3468,2023-07-16,0,0.0
3469,2023-07-17,0,0.0
3470,2023-07-18,0,0.0
3471,2023-07-19,0,0.0
3472,2023-07-20,0,0.0
3473,2023-07-21,0,0.0
3474,2023-07-22,0,0.0
3475,2023-07-23,0,0.0
3476,2023-07-24,0,0.0
3477,2023-07-25,0,0.0
3478,2023-07-26,0,0.0
3479,2023-07-27,0,0.0
3480,2023-07-28,0,0.0
3481,2023-07-29,0,0.0
3482,2023-07-30,0,0.0
3483,2023-07-31,0,0.0
3484,2023-08-01,0,0.0
3485,2023-08-02,0,0.0
3486,2023-08-03,0,0.0
3487,2023-08-04,0,0.0
3488,2023-08-05,0,0.0
3489,2023-08-06,0,0.0
3490,2023-08-07,0,56.4
3491,2023-08-08,0,56.4
3492,2023-08-09,0,56.4
3493,2023-08-10,0,95.7
3494,2023-08-11,0,95.7
3495,2023-08-12,0,95.7
3496,2023-08-13,0,95.7
3497,2023-08-14,0,75.8
3498,2023-08-15,0,75.8
3499,2023-08-16,0,75.8
3500,2023-08-17,0,75.8
3501,2023-08-18,0,99.7
3502,2023-08-19,0,99.7
3503,2023-08-20,0,99.7
3504,2023-08-21,0,113.8
3505,2023-08-22,0,113.8
3506,2023-08-23,0,69.3
3507,2023-08-24,0,69.3
3508,2023-08-25,0,70.9
3509,2023-08-26,0,70.9
3510,2023-08-27,0,70.9
3511,2023-08-28,0,70.9
3512,2023-08-29,1,64.8
3513,2023-08-30,1,64.8
3514,2023-08-31,1,64.8
3515,2023-09-01,1,64.8
3516,2023-09-02,1,64.8
3517,2023-09-03,1,64.8
3518,2023-09-04,1,64.8
3519,2023-09-05,1,64.8
3520,2023-09-06,1,64.8
3521,2023-09-07,1,62.2
3522,2023-09-08,1,62.2
3523,2023-09-09,1,62.2
3524,2023-09-10,1,62.2
3525,2023-09-11,1,62.2
3526,2023-09-12,1,197.3
3527,2023-09-13,1,197.3
3528,2023-09-14,1,197.3
3529,2023-09-15,1,197.3
3530,2023-09-16,1,197.3
3531,2023-09-17,1,197.3
3532,2023-09-18,1,197.3
3533,2023-09-19,1,197.3
3534,2023-09-20,1,189.1
3535,2023-09-21,1,189.1
3536,2023-09-22,1,189.1
3537,2023-09-23,1,189.1
3538,2023-09-24,1,189.1
3539,2023-09-25,1,189.1
3540,2023-09-26,1,189.1
3541,2023-09-27,1,189.1
3542,2023-09-28,1,189.1
3543,2023-09-29,1,189.1
3544,2023-09-30,1,189.1
3545,2023-10-01,1,189.1
3546,2023-10-02,1,189.1
3547,2023-10-03,1,185.7
3548,2023-10-04,1,185.7
3549,2023-10-05,1,214.0
3550,2023-10-06,1,214.0
3551,2023-10-07,1,214.0
3552,2023-10-08,1,214.0
3553,2023-10-09,1,214.0
3554,2023-10-10,1,214.0
3555,2023-10-11,1,214.0
3556,2023-10-12,1,214.0
3557,2023-10-13,1,214.0
3558,2023-10-14,1,214.0
3559,2023-10-15,1,214.0
3560,2023-10-16,1,214.0
3561,2023-10-17,1,206.9
3562,2023-10-18,1,206.9
3563,2023-10-19,1,206.9
3564,2023-10-20,1,206.9
3565,2023-10-21,1,206.9
3566,2023-10-22,1,206.9
3567,2023-10-23,1,206.9
3568,2023-10-24,1,130.0
3569,2023-10-25,1,130.0
3570,2023-10-26,1,213.4333333333333
3571,2023-10-27,1,213.4333333333333
3572,2023-10-28,1,213.4333333333333
3573,2023-10-29,1,213.4333333333333
3574,2023-10-30,1,213.4333333333333
3575,2023-10-31,1,213.4333333333333
3576,2023-11-01,1,213.4333333333333
3577,2023-11-02,1,213.4333333333333
3578,2023-11-03,1,213.4333333333333
3579,2023-11-04,1,213.4333333333333
3580,2023-11-05,1,213.4333333333333
3581,2023-11-06,1,76.7
3582,2023-11-07,1,76.7
3583,2023-11-08,1,70.73333333333333
3584,2023-11-09,0,70.73333333333333
3585,2023-11-10,0,70.73333333333333
3586,2023-11-11,0,70.73333333333333
3587,2023-11-12,0,70.73333333333333
3588,2023-11-13,0,26.6
3589,2023-11-14,0,26.6
3590,2023-11-15,0,26.6
3591,2023-11-16,0,26.6
3592,2023-11-17,0,26.6
3593,2023-11-18,0,26.6
3594,2023-11-19,0,26.6
3595,2023-11-20,0,0.0
3596,2023-11-21,0,0.0
3597,2023-11-22,0,0.0
3598,2023-11-23,0,0.0
3599,2023-11-24,0,0.0
3600,2023-11-25,0,0.0
3601,2023-11-26,0,0.0
3602,2023-11-27,0,0.0
3603,2023-11-28,0,0.0
3604,2023-11-29,0,0.0
3605,2023-11-30,0,0.0
3606,2023-12-01,0,0.0
3607,2023-12-02,0,0.0
3608,2023-12-03,0,0.0
3609,2023-12-04,0,0.0
3610,2023-12-05,0,0.0
3611,2023-12-06,0,0.0
3612,2023-12-07,0,0.0
3613,2023-12-08,0,0.0
3614,2023-12-09,0,0.0
3615,2023-12-10,0,0.0
3616,2023-12-11,0,0.0
3617,2023-12-12,0,0.0
3618,2023-12-13,0,0.0
3619,2023-12-14,0,0.0
3620,2023-12-15,0,0.0
3621,2023-12-16,0,0.0
3622,2023-12-17,0,0.0
3623,2023-12-18,0,0.0
3624,2023-12-19,0,0.0
3625,2023-12-20,0,0.0
3626,2023-12-21,0,0.0
3627,2023-12-22,0,0.0
3628,2023-12-23,0,0.0
3629,2023-12-24,0,0.0
3630,2023-12-25,0,0.0
3631,2023-12-26,0,0.0
3632,2023-12-27,0,0.0
3633,2023-12-28,0,0.0
3634,2023-12-29,0,0.0
3635,2023-12-30,0,0.0
3636,2023-12-31,0,0.0
