Ano,Mes,Dia,Hora,U,V,UI
2017,11,27,6,-0.3902,4.4208,-330.49
2017,11,27,12,-2.5814,3.4636,-252.04
2017,11,27,18,-0.6738,1.27,-30.758
2017,11,28,0,0.2163,-3.515,208.52
2017,11,28,6,-11.778,-8.1549,1967.9
2017,11,28,12,-4.7403,-3.0702,292.1
2017,11,28,18,-5.0845,-4.8934,581.7
2017,11,29,0,-6.7458,-8.2112,1469.9
2017,11,29,6,-6.2743,-2.8418,329.73
2017,11,29,12,-4.7845,-0.11927,9.6162
2017,11,29,18,-2.196,-1.2098,51.095
2017,11,30,0,-3.272,-5.3297,561.48
2017,11,30,6,-2.125,-2.6804,154.44
2017,11,30,12,3.005,-1.3279,73.492
2017,11,30,18,1.9653,-6.1245,663.61
2017,12,1,0,-6.0566,-6.5471,983.66
2017,12,1,6,-2.5807,0.055926,-2.4318
2017,12,1,12,-2.9639,0.30947,-15.535
2017,12,1,18,-1.5635,-1.0321,32.572
2017,12,2,0,-6.8052,-5.5138,813.52
2017,12,2,6,-5.0914,-1.8476,168.58
2017,12,2,12,-4.7285,0.37556,-30.009
2017,12,2,18,-6.0934,-1.6451,174.91
2017,12,3,0,-4.7527,-4.7774,542.33
2017,12,3,6,-8.0493,-1.2287,168.53
2017,12,3,12,-6.0688,2.8725,-324.9
2017,12,3,18,-4.4934,5.5939,-676.12
2017,12,4,0,-1.9927,-1.0237,38.634
2017,12,4,6,-3.7811,1.1811,-78.812
2017,12,4,12,-5.0573,4.4894,-511.42
2017,12,4,18,-3.6344,5.0683,-532.48
2017,12,5,0,-3.4503,4.6358,-451.29
2017,12,5,6,-1.9613,3.9607,-294.89
2017,12,5,12,-2.5063,4.2523,-353.56
2017,12,5,18,-0.66125,8.5425,-1233
2017,12,6,0,5.2023,12.232,-2738.8
2017,12,6,6,6.705,15.536,-4428.7
2017,12,6,12,7.929,15.516,-4554.6
2017,12,6,18,10.029,17.225,-5783.3
2017,12,7,0,7.5429,12.723,-3170.1
2017,12,7,6,-0.48504,3.0761,-161.37
2017,12,7,12,3.9496,3.702,-337.58
2017,12,7,18,11.227,2.9778,-582.67
2017,12,8,0,1.6603,-5.5423,540.16
2017,12,8,6,-0.27987,-0.49484,4.7389
2017,12,8,12,6.17,3.7614,-457.86
2017,12,8,18,12.139,2.6518,-555.05
2017,12,9,0,14.268,4.5104,-1137
2017,12,9,6,20.07,10.284,-3906.9
2017,12,9,12,24.963,12.993,-6159.3
2017,12,9,18,19.52,7.7346,-2735.7
2017,12,10,0,33.726,17.457,-11167
2017,12,10,6,28.055,0.088311,-41.736
2017,12,10,12,24.294,0.77104,-315.7
2017,12,10,18,20.53,-23.116,12039
2017,12,11,0,5.6771,-5.4424,721
2017,12,11,6,5.1668,-3.4147,356.24
2017,12,11,12,4.7471,-3.0851,294.23
2017,12,11,18,4.229,-0.36268,25.932
2017,12,12,0,9.1583,5.7935,-1057.6
2017,12,12,6,11.208,14.246,-4350.2
2017,12,12,12,6.2213,2.1029,-232.63
2017,12,12,18,12.716,8.4988,-2189.7
2017,12,13,0,13.598,3.5653,-844.27
2017,12,13,6,11.275,1.7078,-328.06
2017,12,13,12,21.941,6.7039,-2590.9
2017,12,13,18,19.537,5.754,-1974.2
2017,12,14,0,3.4114,-1.7567,113.55
2017,12,14,6,3.1027,2.0199,-125.97
2017,12,14,12,1.6897,-4.2963,334.12
2017,12,14,18,2.1775,-2.7334,160.92
2017,12,15,0,2.306,-5.1523,489.92
2017,12,15,6,0.5093,-3.0939,163.42
2017,12,15,12,-2.1466,-0.0408,1.4756
2017,12,15,18,-0.87439,-1.9828,72.379
2017,12,16,0,-4.4726,-4.1094,420.46
2017,12,16,6,-6.2798,-0.29795,31.554
2017,12,16,12,-4.8834,0.77714,-64.735
2017,12,16,18,-4.0257,1.3592,-97.286
2017,12,17,0,-0.49603,-2.8775,141.53
2017,12,17,6,-2.4578,1.2956,-60.639
2017,12,17,12,-0.33392,3.2271,-176.37
2017,12,17,18,-1.547,3.6854,-248.14
2017,12,18,0,-1.2195,-6.323,685.9
2017,12,18,6,0.2121,-3.1076,163.05
2017,12,18,12,-1.6418,-5.9394,616.53
2017,12,18,18,-6.6851,-5.9393,894.69
2017,12,19,0,-9.9177,-9.0868,2059
2017,12,19,6,-7.5985,-4.7112,709.53
2017,12,19,12,-1.5379,0.61144,-17.046
2017,12,19,18,-0.8742,0.77921,-15.371
2017,12,20,0,-1.2579,-1.6772,59.233
2017,12,20,6,-2.75,0.31332,-14.608
2017,12,20,12,-2.9519,2.2397,-139.79
2017,12,20,18,-3.2563,-1.6845,104.03
2017,12,21,0,-2.1387,-0.65496,24.678
2017,12,21,6,-2.1936,-0.47425,17.93
2017,12,21,12,-1.5547,-0.9149,27.802
2017,12,21,18,-3.698,-1.1559,75.441
2017,12,22,0,-8.4957,-9.3662,1995.2
2017,12,22,6,-9.3867,-7.9641,1651.5
2017,12,22,12,-8.9419,-4.98,858.62
2017,12,22,18,-3.052,-1.4326,81.366
2017,12,23,0,-1.6387,-2.4826,124.4
2017,12,23,6,-4.4547,0.16055,-12.056
2017,12,23,12,-4.3103,5.3596,-620.97
2017,12,23,18,-1.9044,7.9642,-1098.6
2017,12,24,0,-0.17705,6.4837,-708.43
2017,12,24,6,2.5123,10.092,-1768.1
2017,12,24,12,5.2257,15.45,-4244.6
2017,12,24,18,11.835,17.924,-6485.1
2017,12,25,0,12.396,-3.474,753.39
2017,12,25,6,9.4021,-0.011011,1.7439
2017,12,25,12,13.01,7.2753,-1826.8
2017,12,25,18,24.232,14.823,-7093.1
2017,12,26,0,26.722,8.6321,-4083.4
2017,12,26,6,20.332,-0.71216,244.06
2017,12,26,12,15.811,-3.0195,818.73
2017,12,26,18,9.8141,-0.89004,147.75
2017,12,27,0,6.3353,6.3854,-967.55
2017,12,27,6,-4.1677,4.871,-526.02
2017,12,27,12,8.8518,2.2698,-349.4
2017,12,27,18,9.6361,0.30489,-49.516
2017,12,28,0,5.3249,1.4432,-134.12
2017,12,28,6,12.398,7.898,-1955.8
2017,12,28,12,12.904,5.827,-1389.8
2017,12,28,18,7.6493,4.3078,-637.06
2017,12,29,0,11.972,9.5437,-2461.5
2017,12,29,6,13.669,8.9511,-2463.6
2017,12,29,12,11.23,10.745,-2813.4
2017,12,29,18,13.394,13.553,-4350.3
2017,12,30,0,13.612,15.894,-5602.6
2017,12,30,6,16.697,20.091,-8841
2017,12,30,12,20.575,21.824,-11027
2017,12,30,18,11.663,-1.3011,257.21
2017,12,31,0,15.982,4.1804,-1163.3
2017,12,31,6,16.051,9.5431,-3001.9
2017,12,31,12,16.648,12.029,-4162.1
2017,12,31,18,21.791,10.607,-4330.6
2018,1,1,0,19.054,7.1622,-2455.9
2018,1,1,6,15.952,10.44,-3352.9
2018,1,1,12,17.342,10.23,-3469.7
2018,1,1,18,14.398,6.3439,-1681.3
2018,1,2,0,14.698,9.5146,-2806.3
2018,1,2,6,15.587,9.6033,-2961.6
2018,1,2,12,13.204,5.4746,-1318.2
2018,1,2,18,12.217,6.5642,-1533.6
2018,1,3,0,12.631,7.8027,-1951.4
2018,1,3,6,12.627,8.8624,-2303
2018,1,3,12,14.134,10.696,-3193.6
2018,1,3,18,18.612,12.963,-4953.1
2018,1,4,0,21.075,15.374,-6755.9
2018,1,4,6,25.36,21.684,-12188
2018,1,4,12,8.5927,-2.082,310.09
2018,1,4,18,8.0223,-2.3346,328.58
2018,1,5,0,6.429,-1.1852,130.52
2018,1,5,6,5.9771,3.0527,-345.13
2018,1,5,12,4.9872,5.1489,-621.73
2018,1,5,18,10.014,-5.391,1032.9
2018,1,6,0,1.8317,4.063,-305.04
2018,1,6,6,-0.17069,-1.2468,26.429
2018,1,6,12,-1.9844,-6.5374,752.36
2018,1,6,18,-4.8912,-5.3969,662.17
2018,1,7,0,-5.3816,-9.0774,1613.6
2018,1,7,6,-2.8554,-14.023,3380.7
2018,1,7,12,-0.2301,-16.635,4661.7
2018,1,7,18,-1.1263,-18.246,5618.7
2018,1,8,0,-3.5423,-17.244,5113.5
2018,1,8,6,-4.1521,1.5692,-117.34
2018,1,8,12,2.7852,3.9328,-319.27
2018,1,8,18,3.6222,14.959,-3878.2
2018,1,9,0,9.1928,16.791,-5414.6
2018,1,9,6,10.161,10.407,-2549.8
2018,1,9,12,10.551,7.1965,-1548.3
2018,1,9,18,9.154,2.9388,-475.96
2018,1,10,0,18.201,4.4577,-1407.2
2018,1,10,6,16.036,-0.057917,15.646
2018,1,10,12,14.106,-4.1413,1025.6
2018,1,10,18,10.204,-1.7119,298.37
2018,1,11,0,4.171,-0.29665,20.896
2018,1,11,6,1.964,8.1277,-1144.8
2018,1,11,12,3.5061,15.536,-4168.2
2018,1,11,18,5.3647,17.783,-5564
2018,1,12,0,5.3153,22.994,-9141.7
2018,1,12,6,6.3293,13.786,-3522.8
2018,1,12,12,7.2539,-1.4843,185.13
2018,1,12,18,6.7942,2.9945,-374.54
2018,1,13,0,7.9526,-0.013521,1.8114
2018,1,13,6,6.8852,0.1823,-21.152
2018,1,13,12,2.388,6.0738,-667.76
2018,1,13,18,-6.8981,2.691,-335.65
2018,1,14,0,3.9915,5.5968,-648.12
2018,1,14,6,-2.1939,3.4569,-238.42
2018,1,14,12,-1.9635,-1.5087,62.93
2018,1,14,18,0.11306,1.3873,-32.53
2018,1,15,0,15.683,15.766,-5906.1
2018,1,15,6,10.769,2.5185,-469.22
2018,1,15,12,9.3341,0.72747,-114.73
2018,1,15,18,12.779,2.9292,-646.93
2018,1,16,0,10.124,0.23445,-39.994
2018,1,16,6,6.5875,-1.3535,153.33
2018,1,16,12,3.7934,-2.7763,219.85
2018,1,16,18,1.3906,-2.1197,90.525
2018,1,17,0,-1.0397,-5.8255,580.71
2018,1,17,6,-0.93245,0.12242,-1.9394
2018,1,17,12,2.3026,2.9382,-184.76
2018,1,17,18,5.0939,3.4419,-356.45
2018,1,18,0,3.5519,0.86796,-53.461
2018,1,18,6,0.58472,-1.0636,21.746
2018,1,18,12,0.16449,-3.4903,205.44
2018,1,18,18,0.42649,-4.3676,322.86
2018,1,19,0,1.6484,-6.5251,739.75
2018,1,19,6,5.3377,2.3713,-233.31
2018,1,19,12,11.056,8.5161,-2002
2018,1,19,18,10.944,6.2471,-1326.1
2018,1,20,0,8.9781,6.1021,-1115.9
2018,1,20,6,7.274,3.7554,-517.87
2018,1,20,12,6.3518,3.8121,-475.71
2018,1,20,18,6.8493,4.6337,-645.49
2018,1,21,0,5.5429,3.8411,-436.35
2018,1,21,6,6.396,3.6459,-452.15
2018,1,21,12,8.382,8.1091,-1593.1
2018,1,21,18,8.6398,7.5503,-1459.4
2018,1,22,0,2.9421,4.4032,-392.81
2018,1,22,6,3.5514,5.295,-568.68
2018,1,22,12,4.469,6.9154,-959.17
2018,1,22,18,5.2938,8.4941,-1432.1
2018,1,23,0,4.6284,5.5351,-672.76
2018,1,23,6,7.3268,11.847,-2779.8
2018,1,23,12,10.036,15.487,-4814.7
2018,1,23,18,15.157,18.559,-7491.3
2018,1,24,0,12.743,13.91,-4420.3
2018,1,24,6,3.8157,-1.5619,108.48
2018,1,24,12,7.088,0.69941,-83.915
2018,1,24,18,6.7289,-5.1423,733.6
2018,1,25,0,7.1351,-2.4114,305.94
2018,1,25,6,8.9686,-3.2369,519.9
2018,1,25,12,3.813,-7.4805,1058
2018,1,25,18,6.08,-7.4646,1210.6
2018,1,26,0,1.8224,-8.6157,1278.1
2018,1,26,6,0.59398,-4.87,402.48
2018,1,26,12,0.59934,-1.3519,33.679
2018,1,26,18,1.0079,0.095002,-1.6202
2018,1,27,0,-0.82218,-4.5405,352.93
2018,1,27,6,-6.4423,-5.906,869.53
2018,1,27,12,-9.2207,-7.1224,1397.9
2018,1,27,18,-2.0157,4.9478,-445.29
2018,1,28,0,-6.4108,-6.2635,945.66
2018,1,28,6,-5.9221,-1.1744,119.44
2018,1,28,12,-3.8043,1.8932,-135.52
2018,1,28,18,-2.9916,-2.7093,184.21
2018,1,29,0,-4.0843,-9.2465,1574.5
2018,1,29,6,-6.5276,-4.7656,648.82
2018,1,29,12,-5.7223,0.22149,-21.366
2018,1,29,18,-2.923,-1.5293,84.985
2018,1,30,0,-0.50984,-2.6245,118.2
2018,1,30,6,-3.5031,-3.161,251.24
2018,1,30,12,-4.7408,-4.1061,433.82
2018,1,30,18,-2.6188,-4.9382,464.98
2018,1,31,0,2.6593,-1.4314,72.822
2018,1,31,6,-0.12687,-6.7117,758.97
2018,1,31,12,-3.1443,-8.3624,1258.5
2018,1,31,18,2.8384,-6.4068,756.28
2018,2,1,0,1.9384,-11.878,2407.9
2018,2,1,6,-0.63067,-9.7152,1593.3
2018,2,1,12,-1.4901,-6.6092,754.3
2018,2,1,18,-1.0683,-8.3307,1178.7
2018,2,2,0,-1.0046,-7.8535,1047.5
2018,2,2,6,4.247,0.74989,-54.479
2018,2,2,12,10.335,5.8548,-1171.5
2018,2,2,18,2.6824,-8.2583,1207.9
2018,2,3,0,5.8392,-8.7633,1554.5
2018,2,3,6,4.2035,-8.5941,1385
2018,2,3,12,0.86329,-6.237,661.54
2018,2,3,18,-3.8394,-10.161,1859.1
2018,2,4,0,-3.2408,-12.022,2521.6
2018,2,4,6,-12.052,-11.152,3084.5
2018,2,4,12,-11.39,-18.363,6684.4
2018,2,4,18,-11.806,-18.652,6935.5
2018,2,5,0,-13.398,-16.706,6026.4
2018,2,5,6,-6.1622,-8.5624,1521.6
2018,2,5,12,-2.3361,-3.1247,205.36
2018,2,5,18,-0.061595,-5.0196,424.47
2018,2,6,0,0.95906,-5.4324,504.81
2018,2,6,6,-9.2651,-8.9643,1946.8
2018,2,6,12,-5.9635,-10.389,2096.5
2018,2,6,18,-6.6688,-14.485,3891.2
2018,2,7,0,-8.2579,-11.114,2592.4
2018,2,7,6,-2.6263,-1.5179,77.561
2018,2,7,12,0.38461,1.0024,-18.13
2018,2,7,18,3.8358,2.9147,-236.54
2018,2,8,0,6.8727,8.5601,-1583
2018,2,8,6,4.0775,14.74,-3797.4
2018,2,8,12,-1.3581,0.80447,-21.391
2018,2,8,18,-5.4758,-12.104,2708.7
2018,2,9,0,-4.4451,-11.047,2215.9
2018,2,9,6,-0.98907,-1.2465,33.412
2018,2,9,12,1.3721,1.1886,-36.349
2018,2,9,18,3.9699,1.0401,-71.901
2018,2,10,0,9.2661,5.3393,-961.87
2018,2,10,6,8.9299,2.6375,-413.7
2018,2,10,12,10.697,-0.92107,166.58
2018,2,10,18,8.9019,1.1519,-174.18
2018,2,11,0,-5.1037,-9.3345,1672.8
2018,2,11,6,-1.1669,-1.3462,40.399
2018,2,11,12,0.48693,3.8354,-249.8
2018,2,11,18,1.634,-0.64743,19.169
2018,2,12,0,5.0877,-0.56105,48.377
2018,2,12,6,14.032,10.76,-3204.9
2018,2,12,12,27.229,13.789,-7089.6
2018,2,12,18,13.956,2.6175,-626.07
2018,2,13,0,16.136,6.7885,-2001.9
2018,2,13,6,16.009,15.339,-5729
2018,2,13,12,16.941,14.673,-5539.8
2018,2,13,18,13.627,11.075,-3275.9
2018,2,14,0,12.352,12.753,-3814
2018,2,14,6,11.015,13.087,-3770.8
2018,2,14,12,8.8107,10.374,-2378.6
2018,2,14,18,9.0598,11.302,-2757.6
2018,2,15,0,7.0093,7.5509,-1310.5
2018,2,15,6,7.6947,10.701,-2375.8
2018,2,15,12,6.8328,13.683,-3525.5
2018,2,15,18,6.8045,9.7286,-1945.6
2018,2,16,0,-3.627,2.1871,-156.04
2018,2,16,6,-10.748,-6.8723,1476.9
2018,2,16,12,-7.1795,-5.1262,761.78
2018,2,16,18,-4.1881,-4.5705,477.29
2018,2,17,0,-7.368,-12.705,3143.2
2018,2,17,6,-5.8287,-3.3386,377.77
2018,2,17,12,-4.005,-0.1065,7.1877
2018,2,17,18,-3.5594,-3.8178,335.69
2018,2,18,0,-6.3821,-9.4247,1807.1
2018,2,18,6,-8.5238,-7.7197,1495.5
2018,2,18,12,-7.7573,-5.1788,813.69
2018,2,18,18,-3.6702,-7.0703,948.79
2018,2,19,0,-7.5095,-14.967,4222
2018,2,19,6,-10.395,-11.803,3127
2018,2,19,12,-10.772,-7.3987,1628.8
2018,2,19,18,-6.547,-7.2026,1181
2018,2,20,0,-14.813,-13.745,4678.6
2018,2,20,6,-16.473,-8.2208,2549.5
2018,2,20,12,-13.303,-7.1153,1808.2
2018,2,20,18,-9.9199,-10.049,2390.2
2018,2,21,0,-16.714,-12.394,4344.4
2018,2,21,6,-17.277,-7.3359,2319.5
2018,2,21,12,-6.2513,1.7027,-185.84
2018,2,21,18,-1.4017,0.2801,-6.7444
2018,2,22,0,0.86856,-2.4887,110.5
2018,2,22,6,-2.7039,-0.70248,33.059
2018,2,22,12,-2.8837,4.7323,-441.78
2018,2,22,18,-2.9198,2.5945,-170.71
2018,2,23,0,-1.7652,0.43933,-13.462
2018,2,23,6,-3.3119,3.4628,-279.51
2018,2,23,12,-3.8192,5.0793,-543.76
2018,2,23,18,-4.2855,2.0036,-159.67
2018,2,24,0,1.3352,-0.53173,12.873
2018,2,24,6,1.56,1.2329,-41.297
2018,2,24,12,-1.7034,4.3129,-336.9
2018,2,24,18,-3.5215,2.6951,-201.33
2018,2,25,0,-5.6747,2.1022,-214.3
2018,2,25,6,-6.3014,3.6999,-455.44
2018,2,25,12,-8.2402,3.797,-580.33
2018,2,25,18,-7.7413,-0.96058,126.23
2018,2,26,0,-5.903,4.4933,-561.53
2018,2,26,6,-6.8764,-0.27764,32.187
2018,2,26,12,-5.7148,-5.196,676.05
2018,2,26,18,-10.061,-0.48976,83.107
2018,2,27,0,-15.964,-3.6997,1021.3
2018,2,27,6,-27.061,-1.1622,530.29
2018,2,27,12,-6.6538,2.8564,-348.42
2018,2,27,18,-0.37222,3.181,-171.61
2018,2,28,0,-0.54854,4.2883,-312.3
2018,2,28,6,-5.2768,7.8159,-1241.6
2018,2,28,12,4.4658,14.592,-3751
2018,2,28,18,11.73,-5.6719,1244.9
2018,3,1,0,24.789,-10.99,5020.2
2018,3,1,6,20.806,5.1228,-1849.1
2018,3,1,12,-4.9963,13.305,-3185.5
2018,3,1,18,-10.671,25.112,-11542
2018,3,2,0,16.744,9.3829,-3033.7
2018,3,2,6,16.456,14.327,-5266
2018,3,2,12,17.785,14.386,-5543.7
2018,3,2,18,12.983,13.435,-4228.1
2018,3,3,0,5.0051,3.0607,-302.48
2018,3,3,6,10.931,6.5883,-1416.5
2018,3,3,12,11.978,10.437,-2793.2
2018,3,3,18,6.3587,16.694,-5023.4
2018,3,4,0,11.52,18.634,-6876.9
2018,3,4,6,10.001,13.944,-4030.5
2018,3,4,12,4.5417,3.1637,-294.99
2018,3,4,18,2.542,-6.0771,674.36
2018,3,5,0,13.198,2.3929,-540.68
2018,3,5,6,18.522,9.8684,-3488.7
2018,3,5,12,18.694,2.7021,-859.75
2018,3,5,18,16.241,1.8145,-499.51
2018,3,6,0,11.867,-0.88967,178.35
2018,3,6,6,11.08,1.4787,-278.44
2018,3,6,12,9.5034,5.2736,-965.51
2018,3,6,18,5.9279,11.238,-2405.3
2018,3,7,0,-2.1506,11.757,-2367
2018,3,7,6,-9.2609,9.9326,-2272.2
2018,3,7,12,2.2444,14.191,-3434.6
2018,3,7,18,9.293,13.78,-3858.3
2018,3,8,0,15.476,14.576,-5219.9
2018,3,8,6,6.8914,19.725,-6942.5
2018,3,8,12,9.2481,18.084,-6187.7
2018,3,8,18,10.167,17.179,-5776.9
2018,3,9,0,10.027,24.565,-10979
2018,3,9,6,16.969,22.013,-10306
2018,3,9,12,10.152,9.2293,-2133.1
2018,3,9,18,12.768,15.425,-5203.1
2018,3,10,0,13.219,27.48,-14116
2018,3,10,6,33.856,35.899,-29841
2018,3,10,12,39.396,20.529,-15363
2018,3,10,18,32.645,15.278,-9276.1
2018,3,11,0,16.272,3.3822,-946.9
2018,3,11,6,21.741,0.039382,-14.423
2018,3,11,12,17.961,-0.7727,234.01
2018,3,11,18,11.409,4.1065,-838.8
2018,3,12,0,5.2181,7.8454,-1245.2
2018,3,12,6,2.5346,16.877,-4851.9
2018,3,12,12,19.068,9.6216,-3461.7
2018,3,12,18,8.9498,6.5706,-1228.9
2018,3,13,0,9.3088,14.644,-4280.7
2018,3,13,6,12.13,20.541,-8254.7
2018,3,13,12,17.605,29.098,-16670
2018,3,13,18,18.034,17.762,-7573.5
2018,3,14,0,16.484,29.124,-16418
2018,3,14,6,19.917,19.408,-9092.1
2018,3,14,12,18.068,14.093,-5439.8
2018,3,14,18,23.464,15.909,-7597.5
2018,3,15,0,13.835,2.0187,-475.45
2018,3,15,6,15.385,6.187,-1728.3
2018,3,15,12,15.33,7.5614,-2177.2
2018,3,15,18,17.207,5.4613,-1660.8
2018,3,16,0,18.506,5.1921,-1681.1
2018,3,16,6,10.482,3.3723,-625.51
2018,3,16,12,6.1269,0.30678,-31.703
2018,3,16,18,9.7595,0.46145,-75.948
2018,3,17,0,4.4536,-1.2334,96.014
2018,3,17,6,-0.16787,0.82239,-11.628
2018,3,17,12,-2.8824,3.059,-216.59
2018,3,17,18,1.3636,0.67744,-17.375
2018,3,18,0,9.9379,-0.58787,98.585
2018,3,18,6,10.968,3.6826,-717.7
2018,3,18,12,0.9917,0.14488,-2.446
2018,3,18,18,-4.635,-7.9832,1241.4
2018,3,19,0,7.4355,-11.028,2470.8
2018,3,19,6,7.9576,-11.167,2579.3
2018,3,19,12,-2.6482,-7.6684,1048
2018,3,19,18,-3.1339,-12.635,2770.7
2018,3,20,0,-10.021,-15.147,4634
2018,3,20,6,-8.4488,-7.5814,1449.7
2018,3,20,12,-7.4836,-6.0296,976.13
2018,3,20,18,-3.3628,-10.134,1822.8
2018,3,21,0,-7.5514,-15.083,4285.6
2018,3,21,6,-10.328,-6.7879,1413.2
2018,3,21,12,-3.526,0.041107,-2.4418
2018,3,21,18,1.9958,2.8936,-171.34
2018,3,22,0,5.7332,9.2237,-1687.4
2018,3,22,6,7.6861,11.966,-2866.9
2018,3,22,12,6.6675,-1.1936,136.19
2018,3,22,18,16.092,6.8274,-2010.5
2018,3,23,0,20.867,3.2001,-1138
2018,3,23,6,25.054,-3.1511,1340.4
2018,3,23,12,26.76,-9.1805,4375.2
2018,3,23,18,20.278,-11.554,4542.3
2018,3,24,0,12.311,-2.6741,567.51
2018,3,24,6,2.8855,1.0167,-52.4
2018,3,24,12,-0.94201,-3.644,231.04
2018,3,24,18,2.0634,-7.8929,1084.7
2018,3,25,0,1.8516,-11.455,2239
2018,3,25,6,1.8105,-2.6515,143.41
2018,3,25,12,4.0549,3.5461,-321.78
2018,3,25,18,6.632,5.7868,-858
2018,3,26,0,5.4733,3.3392,-360.65
2018,3,26,6,5.7989,-1.2491,124.81
2018,3,26,12,6.4939,4.4358,-587.64
2018,3,26,18,8.4878,7.0734,-1316.5
2018,3,27,0,8.451,5.5541,-946.15
2018,3,27,6,12.004,10.001,-2632.3
2018,3,27,12,15.797,12.682,-4327.9
2018,3,27,18,9.6651,3.1201,-533.81
2018,3,28,0,2.7909,-9.9403,1728.8
2018,3,28,6,9.4869,0.75027,-120.28
2018,3,28,12,16.71,11.453,-3908.6
2018,3,28,18,13.254,4.7515,-1127
2018,3,29,0,18.573,5.8978,-1936
2018,3,29,6,19.784,-0.2947,98.227
2018,3,29,12,24.14,12.332,-5631.5
2018,3,29,18,32.808,13.421,-8014.2
2018,3,30,0,28.492,-1.2508,600.94
2018,3,30,6,26.547,-9.0049,4252.4
2018,3,30,12,11.395,-1.0774,207.74
2018,3,30,18,8.9445,4.7413,-808.55
2018,3,31,0,4.0407,11.178,-2238.2
2018,3,31,6,6.3979,17.298,-5374.1
2018,3,31,12,6.726,19.543,-6804.3
2018,3,31,18,7.2051,20.738,-7669.5
2018,4,1,0,4.4699,17.151,-5120.6
2018,4,1,6,4.969,14.241,-3618.1
2018,4,1,12,6.0044,5.7154,-798.12
2018,4,1,18,12.225,14.831,-4801.8
2018,4,2,0,15.466,13.034,-4440.9
2018,4,2,6,13.345,9.4763,-2612.7
2018,4,2,12,15.606,15.621,-5810.4
2018,4,2,18,19.111,20.806,-9901.7
2018,4,3,0,18.122,10.126,-3541.1
2018,4,3,6,16.591,12.576,-4410.5
2018,4,3,12,20.967,9.9784,-3903.1
2018,4,3,18,17.988,4.0639,-1262.4
2018,4,4,0,9.5213,2.4752,-410.19
2018,4,4,6,4.3224,7.1311,-1001.7
2018,4,4,12,3.5233,13.038,-2966.5
2018,4,4,18,6.4718,15.347,-4306
2018,4,5,0,6.9666,19.038,-6501.4
2018,4,5,6,8.4532,28.655,-14421
2018,4,5,12,6.7395,10.891,-2349.6
2018,4,5,18,3.8206,3.6922,-330.47
2018,4,6,0,6.0871,10.447,-2127.9
2018,4,6,6,4.2265,15.825,-4366.7
2018,4,6,12,2.8362,14.398,-3559.4
2018,4,6,18,3.8827,5.8286,-687.63
2018,4,7,0,6.8234,2.8815,-359.53
2018,4,7,6,13.389,8.2797,-2195.7
2018,4,7,12,17.121,-1.9832,575.82
2018,4,7,18,13.184,4.3842,-1026.1
2018,4,8,0,13.621,-0.70196,161.27
2018,4,8,6,17.526,-5.6747,1761
2018,4,8,12,-3.1309,-6.9172,884.72
2018,4,8,18,-1.0909,-14.931,3765.4
2018,4,9,0,9.685,-8.6007,1876.6
2018,4,9,6,18.457,5.8705,-1915.4
2018,4,9,12,14.832,-0.68873,172.27
2018,4,9,18,17.164,1.0395,-301.12
2018,4,10,0,13.505,-4.0371,958.58
2018,4,10,6,17.742,4.2826,-1316.7
2018,4,10,12,6.3428,-4.5603,600.12
2018,4,10,18,0.019951,-11.072,2064.9
2018,4,11,0,8.0529,-1.5895,219.78
2018,4,11,6,9.8016,2.4053,-408.93
2018,4,11,12,1.3127,10.166,-1755.5
2018,4,11,18,-8.0916,14.836,-4223.7
2018,4,12,0,-9.7484,6.526,-1289.6
2018,4,12,6,-5.9457,-1.5218,157.33
2018,4,12,12,-5.4807,-7.4534,1161.6
2018,4,12,18,-1.216,-10.305,1801.2
2018,4,13,0,2.3616,-10.49,1900.2
2018,4,13,6,2.7597,-4.5181,402.94
2018,4,13,12,3.6665,2.1971,-158.2
2018,4,13,18,6.8105,4.0494,-540.49
2018,4,14,0,7.9609,16.444,-5060.7
2018,4,14,6,7.1568,3.5815,-482.83
2018,4,14,12,10.135,6.3125,-1269.6
2018,4,14,18,8.3954,5.0774,-839.18
2018,4,15,0,6.6415,3.3126,-414.15
2018,4,15,6,6.2914,3.8424,-477.16
2018,4,15,12,6.2462,10.412,-2129.5
2018,4,15,18,8.7348,13.359,-3592.1
2018,4,16,0,8.3536,15.322,-4504.3
2018,4,16,6,6.717,20.733,-7611.6
2018,4,16,12,5.1263,16.724,-4927.7
2018,4,16,18,5.9226,12.656,-2979
2018,4,17,0,2.5462,9.2422,-1492.5
2018,4,17,6,-0.45468,10.056,-1705.4
2018,4,17,12,0.12196,5.6284,-533.78
2018,4,17,18,1.4647,1.6843,-63.333
2018,4,18,0,-0.6009,3.3233,-189.06
2018,4,18,6,-2.5397,1.817,-95.584
2018,4,18,12,-4.1604,-5.2854,598.88
2018,4,18,18,0.14253,-9.9701,1674.7
2018,4,19,0,-2.8722,-18.068,5568.5
2018,4,19,6,-8.6574,-16.051,4930.8
2018,4,19,12,-7.5173,-8.836,1726.8
2018,4,19,18,-4.7229,-7.6851,1167.8
2018,4,20,0,-3.9258,-12.514,2764.8
2018,4,20,6,-6.3447,-0.33582,35.942
2018,4,20,12,-6.5716,0.26516,-29.377
2018,4,20,18,-8.0791,-3.1661,462.8
2018,4,21,0,-0.72284,-0.553,8.4782
2018,4,21,6,-0.47845,0.32208,-3.1293
2018,4,21,12,-5.9484,-4.5623,576.13
